time_bkjd,flux,flux_error,quality,normalized_flux,model_flux,residual_flux
284.3152034837549,11244.220703125,5.635293006896973,0,0.9909954238870111,0.9921981880881264,-0.001202764201115314
284.35606868455943,11256.6337890625,5.635287284851074,0,0.9920894357963433,0.9921746121583066,-8.517636196325729e-05
284.3765011348369,11260.2060546875,5.637163162231445,0,0.992404272989667,0.992163360656627,0.00024091233304002202
284.39693368500593,11243.017578125,5.634279727935791,0,0.9908893879596807,0.9921524673473369,-0.0012630793876561297
284.41736633493565,11254.9072265625,5.636251449584961,0,0.9919372673551744,0.9921419327127429,-0.0002046653575684676
284.4377987848711,11252.27734375,5.634402751922607,0,0.9917054859003847,0.9921317573660253,-0.00042627146564067075
284.4582313345745,11258.2919921875,5.637058258056641,0,0.992235579468914,0.9921219416008066,0.00011363786810747456
284.4786638841615,11260.083984375,5.6377177238464355,0,0.9923935144743129,0.9921124858975016,0.0002810285768113374
284.4990964337412,11251.830078125,5.637434959411621,0,0.9916660667001271,0.992103390670091,-0.00043732396996387646
284.51952898309537,11250.5087890625,5.636726379394531,0,0.9915496165299338,0.9920946563169162,-0.0005450397869823931
284.53996143233235,11247.013671875,5.637087345123291,0,0.991241578718314,0.9920862832604653,-0.0008447045421513533
284.56039408133074,11249.9755859375,5.637220859527588,0,0.9915026233348669,0.9920782717471256,-0.0005756484122586558
284.58082663033565,11254.4326171875,5.637819766998291,0,0.9918954382474774,0.9920706222478748,-0.00017518400039739923
284.6012590792234,11256.7587890625,5.63784122467041,0,0.992100452516066,0.9920633350923859,3.711742368017745e-05
284.62169172798895,11248.2919921875,5.636863708496094,0,0.9913542418911025,0.9920564104954039,-0.0007021686043013897
284.6421242765282,11248.8291015625,5.637169361114502,0,0.9914015793586608,0.9920498488644919,-0.0006482695058310783
284.662556824951,11252.3017578125,5.637813091278076,0,0.9917076376034555,0.9920436504521398,-0.00033601284868434167
284.6829892733658,11247.146484375,5.638017177581787,0,0.9912532839830193,0.9920378155573872,-0.0007845315743679748
284.7034219215566,11242.9951171875,5.637578010559082,0,0.9908874083928555,0.9920323443527804,-0.001144935959924931
284.72385446963017,11253.3671875,5.63796329498291,0,0.9918015379254664,0.992027237160848,-0.0002256992353815157
284.7442869175793,11245.650390625,5.637855052947998,0,0.9911214276188389,0.9920224941998667,-0.0009010665810277318
284.7647195654208,11239.828125,5.6361613273620605,0,0.9906082894705076,0.9920181156105424,-0.00140982614003482
284.78515211314516,11253.4755859375,5.637734413146973,0,0.991811091487101,0.9920141016515582,-0.00020301016445722908
284.80558456074505,11250.80859375,5.637508392333984,0,0.9915760394436436,0.9920104524933127,-0.000434413049669069
284.82601710823656,11238.8232421875,5.63583517074585,0,0.9905197253721123,0.9920071682598622,-0.0014874428877499346
284.846449755496,11241.3330078125,5.636136054992676,0,0.9907409204477935,0.9920042491003829,-0.0012633286525893794
284.86688220274664,11240.8984375,5.636728763580322,0,0.9907026201331327,0.9920016951828354,-0.0012990750497027248
284.8873147497725,11253.3486328125,5.6378045082092285,0,0.9917999026311326,0.9919995065788896,-0.00019960394775697665
284.9077473967991,11251.4541015625,5.63814640045166,0,0.9916329304728363,0.9919976833897116,-0.00036475291687532163
284.92817994358484,11249.3212890625,5.638252258300781,0,0.9914449576925687,0.9919962257129938,-0.0005512680204251552
284.9486123902607,11245.818359375,5.6372761726379395,0,0.9911362313359662,0.9919951336071775,-0.0008589022712113259
284.96904503693804,11256.3759765625,5.638406753540039,0,0.9920667138119155,0.9919944071067228,7.230670519264848e-05
284.98947758337454,11243.4970703125,5.638413429260254,0,0.9909316474079918,0.9919940462567938,-0.001062398848801993
285.00991002970113,11258.4931640625,5.638609886169434,0,0.9922533095022177,0.9919940510678104,0.0002592584344073279
285.0303425759121,11251.623046875,5.639017581939697,0,0.9916478202580865,0.991994421539603,-0.00034660128151653424
285.0507752220001,11250.6328125,5.638310432434082,0,0.9915605471815336,0.9919951576613121,-0.00043461047977844114
285.07120766797743,11245.3427734375,5.636977195739746,0,0.9910943161601464,0.9919962593872074,-0.0009019432270609418
285.0916402137227,11258.2685546875,5.639181137084961,0,0.9922335138339661,0.9919977266825242,0.00023578715144190188
285.1120728594615,11257.8828125,5.636969566345215,0,0.992199516925447,0.9919995594883911,0.00019995743705580882
285.1325053050896,11251.3095703125,5.637757778167725,0,0.991620192390657,0.9920017576949508,-0.000381565304293785
285.1529378504856,11247.08203125,5.636509418487549,0,0.9912476034869123,0.992004321235521,-0.0007567177486086374
285.1733703958744,11246.5732421875,5.635627269744873,0,0.9912027619949162,0.99200724998801,-0.0008044879930938498
285.1938029410376,11262.76171875,5.637195587158203,0,0.9926295132671215,0.9920105438241401,0.000618969442981343
285.2142354862008,11257.1826171875,5.63881778717041,0,0.9921378060813756,0.9920142025997152,0.0001236034816604059
285.2346680311239,11254.6845703125,5.638751029968262,0,0.9919176438231684,0.99201822615448,-0.00010058233131160499
285.2551006759386,11248.4501953125,5.636823654174805,0,0.9913681849270015,0.9920226143346411,-0.0006544294076396007
285.2755331207518,11257.8828125,5.638339042663574,0,0.992199516925447,0.9920273668809707,0.00017215004447623805
285.29596566532564,11248.7001953125,5.638123035430908,0,0.9913902183664468,0.9920324836524124,-0.0006422652859655598
285.33683075413865,11253.3017578125,5.639060974121094,0,0.9917957713612366,0.992043808891465,-0.0002480375302283955
285.35726329836325,11253.41796875,5.6393256187438965,0,0.9918060134678538,0.9920500168631643,-0.0002440033953104992
285.37769574247795,11260.453125,5.64033842086792,0,0.9924260482247438,0.9920565880127951,0.00036946021194872447
285.39812838647777,11247.5146484375,5.637486457824707,0,0.9912857316653274,0.9920635221517651,-0.0007777904864376683
285.4185609303531,11248.1640625,5.635340690612793,0,0.9913429669670114,0.9920708188772969,-0.0007278519102854597
285.43899347411934,11254.017578125,5.635809421539307,0,0.9918588592952734,0.9920784779029388,-0.00021961860766539498
285.45942601765273,11180.1396484375,5.629099369049072,0,0.9853477197348224,0.9920864988932716,-0.006738779158449226
285.47985856117884,11085.8603515625,5.621540069580078,0,0.9770385310202641,0.9920948814971648,-0.015056350476900793
285.5002911045958,11070.0927734375,5.620265007019043,0,0.9756488751089999,0.9921036253475267,-0.016454750238526827
285.5207235477792,11101.314453125,5.623347282409668,0,0.9784005590640987,0.9921127300159882,-0.01371217095188948
285.5411561909568,11235.7021484375,5.63969612121582,0,0.9902446516515375,0.9921221952403056,-0.0018775435887681269
285.5615886340238,11255.8798828125,5.6398420333862305,0,0.9920229912055162,0.9921320204206848,-0.00010902921516864339
